sanction_id,date_implemented,year,month,imposing_country_code,imposing_country,imposing_region,target_country_code,target_country,restriction_type,affected_technology,severity_level,description,source_reference,is_retaliatory,multilateral,status,economic_impact_usd_bn_est,is_synthetic
SC0654,2023-04-13,2023,4,US,United States,North America,RU,RU,Export_Ban,Telecom_5G_Infrastructure,1,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – US targeting RU (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,10.97,1
SC0665,2023-04-24,2023,4,FR,France,Europe,IN,India,Export_Ban,Dual_Use_Electronics,4,[Synthetic] Export_Ban on Dual_Use_Electronics – FR targeting IN (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,17.79,1
SC0669,2023-04-10,2023,4,KR,South Korea,Asia-Pacific,RU,RU,Export_Ban,Gallium_Germanium,5,[Synthetic] Export_Ban on Gallium_Germanium – KR targeting RU (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,33.54,1
SC0681,2023-04-09,2023,4,NL,Netherlands,Europe,TW,Taiwan,Export_Ban,Semiconductor_Equipment,2,[Synthetic] Export_Ban on Semiconductor_Equipment – NL targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,19.16,1
SC0685,2023-04-11,2023,4,KR,South Korea,Asia-Pacific,AE,United Arab Emirates,License_Requirement,Gallium_Germanium,1,[Synthetic] License_Requirement on Gallium_Germanium – KR targeting AE (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,4.68,1
SC0602,2023-05-28,2023,5,NL,Netherlands,Europe,AE,United Arab Emirates,License_Requirement,Gallium_Germanium,5,[Synthetic] License_Requirement on Gallium_Germanium – NL targeting AE (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,49.32,1
SC0603,2023-05-03,2023,5,NL,Netherlands,Europe,PK,Pakistan,License_Requirement,AI_Accelerator,3,[Synthetic] License_Requirement on AI_Accelerator – NL targeting PK (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,23.36,1
SC0629,2023-05-23,2023,5,FR,France,Europe,SA,Saudi Arabia,Tariff,Quantum_Computing,5,[Synthetic] Tariff on Quantum_Computing – FR targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,47.57,1
SC0661,2023-05-21,2023,5,FR,France,Europe,AE,United Arab Emirates,Export_Ban,Semiconductor_Equipment,4,[Synthetic] Export_Ban on Semiconductor_Equipment – FR targeting AE (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.12,1
SC0668,2023-05-10,2023,5,EU,EU,Europe,PK,Pakistan,Technology_Transfer_Ban,Semiconductor_Equipment,3,[Synthetic] Technology_Transfer_Ban on Semiconductor_Equipment – EU targeting PK (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,9.3,1
SC0680,2023-05-16,2023,5,DE,Germany,Europe,SA,Saudi Arabia,Export_Ban,Telecom_5G_Infrastructure,4,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – DE targeting SA (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,36.17,1
SC0699,2023-05-28,2023,5,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Tariff,Semiconductor_Equipment,3,[Synthetic] Tariff on Semiconductor_Equipment – KR targeting SA (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,25.5,1
SC0721,2023-05-26,2023,5,KR,South Korea,Asia-Pacific,IN,India,Export_Ban,Telecom_5G_Infrastructure,1,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – KR targeting IN (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,4.52,1
SC0031,2023-06-01,2023,6,US,United States,North America,PK,Pakistan,Export_Ban,Semiconductor_equipment_advanced_electronics,3,US restricts semiconductor equipment to Pakistani entities,BIS 2023,0,0,Active,19.81,0
SC0609,2023-06-15,2023,6,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Technology_Transfer_Ban,Cloud_AI_Services,4,[Synthetic] Technology_Transfer_Ban on Cloud_AI_Services – JP targeting AE (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,20.4,1
SC0640,2023-06-03,2023,6,NL,Netherlands,Europe,PK,Pakistan,Entity_Blacklist,Advanced_Logic_Chip,1,[Synthetic] Entity_Blacklist on Advanced_Logic_Chip – NL targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,2.43,1
SC0644,2023-06-18,2023,6,US,United States,North America,SA,Saudi Arabia,Entity_Blacklist,Advanced_Logic_Chip,1,[Synthetic] Entity_Blacklist on Advanced_Logic_Chip – US targeting SA (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,5.46,1
SC0653,2023-06-11,2023,6,JP,Japan,Asia-Pacific,PK,Pakistan,Tariff,EUV_Lithography,2,[Synthetic] Tariff on EUV_Lithography – JP targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,21.82,1
SC0673,2023-06-10,2023,6,DE,Germany,Europe,RU,RU,Data_Localization,Advanced_Logic_Chip,2,[Synthetic] Data_Localization on Advanced_Logic_Chip – DE targeting RU (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,12.03,1
SC0702,2023-06-03,2023,6,JP,Japan,Asia-Pacific,IN,India,Tariff,Quantum_Computing,2,[Synthetic] Tariff on Quantum_Computing – JP targeting IN (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,16.16,1
SC0718,2023-06-03,2023,6,US,United States,North America,SA,Saudi Arabia,Data_Localization,AI_Accelerator,3,[Synthetic] Data_Localization on AI_Accelerator – US targeting SA (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,18.16,1
SC0724,2023-06-11,2023,6,EU,EU,Europe,RU,RU,Technology_Transfer_Ban,Advanced_Logic_Chip,4,[Synthetic] Technology_Transfer_Ban on Advanced_Logic_Chip – EU targeting RU (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,40.48,1
SC0023,2023-07-23,2023,7,JP,Japan,Asia-Pacific,CN,China,Export_Ban,Semiconductor_equipment_23_categories,5,Japan export controls on 23 semiconductor equipment types,METI Japan 2023,0,0,Active,41.3,0
SC0024,2023-07-03,2023,7,CN,China,Asia-Pacific,US,United States,Export_Ban,Gallium_Germanium_critical_materials,4,China bans export of gallium and germanium,MOFCOM China 2023,0,0,Active,42.05,0
SC0027,2023-07-17,2023,7,US,United States,North America,CN,China,Export_Ban,AI_Accelerator_A800_H800_equivalent,5,Updated BIS rules close A800/H800 loophole,BIS Oct 2023,0,0,Active,30.67,0
SC0607,2023-07-20,2023,7,JP,Japan,Asia-Pacific,RU,RU,Export_Ban,HBM_Memory,3,[Synthetic] Export_Ban on HBM_Memory – JP targeting RU (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,21.76,1
SC0611,2023-07-24,2023,7,FR,France,Europe,IR,IR,Export_Ban,HBM_Memory,4,[Synthetic] Export_Ban on HBM_Memory – FR targeting IR (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,26.77,1
SC0621,2023-07-14,2023,7,US,United States,North America,AE,United Arab Emirates,Data_Localization,Telecom_5G_Infrastructure,3,[Synthetic] Data_Localization on Telecom_5G_Infrastructure – US targeting AE (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,16.1,1
SC0628,2023-07-22,2023,7,DE,Germany,Europe,IN,India,Technology_Transfer_Ban,HBM_Memory,4,[Synthetic] Technology_Transfer_Ban on HBM_Memory – DE targeting IN (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,17.45,1
SC0633,2023-07-14,2023,7,EU,EU,Europe,TW,Taiwan,Entity_Blacklist,GPU_High_End,1,[Synthetic] Entity_Blacklist on GPU_High_End – EU targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.59,1
SC0649,2023-07-15,2023,7,DE,Germany,Europe,TW,Taiwan,Export_Ban,Semiconductor_Equipment,4,[Synthetic] Export_Ban on Semiconductor_Equipment – DE targeting TW (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,7.88,1
SC0651,2023-07-27,2023,7,KR,South Korea,Asia-Pacific,TW,Taiwan,Entity_Blacklist,HBM_Memory,4,[Synthetic] Entity_Blacklist on HBM_Memory – KR targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,28.01,1
SC0664,2023-07-01,2023,7,DE,Germany,Europe,PK,Pakistan,Tariff,Quantum_Computing,1,[Synthetic] Tariff on Quantum_Computing – DE targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,11.51,1
SC0667,2023-07-06,2023,7,DE,Germany,Europe,IR,IR,Data_Localization,AI_Accelerator,3,[Synthetic] Data_Localization on AI_Accelerator – DE targeting IR (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,10.55,1
SC0671,2023-07-12,2023,7,JP,Japan,Asia-Pacific,TW,Taiwan,Export_Ban,AI_Accelerator,4,[Synthetic] Export_Ban on AI_Accelerator – JP targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,5.95,1
SC0672,2023-07-04,2023,7,US,United States,North America,TW,Taiwan,Technology_Transfer_Ban,GPU_High_End,2,[Synthetic] Technology_Transfer_Ban on GPU_High_End – US targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.86,1
SC0683,2023-07-02,2023,7,US,United States,North America,TW,Taiwan,Tariff,DUV_Lithography,2,[Synthetic] Tariff on DUV_Lithography – US targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,12.97,1
SC0709,2023-07-08,2023,7,NL,Netherlands,Europe,PK,Pakistan,Technology_Transfer_Ban,AI_Training_Data,4,[Synthetic] Technology_Transfer_Ban on AI_Training_Data – NL targeting PK (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,32.7,1
SC0025,2023-08-01,2023,8,CN,China,Asia-Pacific,US,United States,Export_Ban,Gallium_Germanium_export_license_regime,4,Gallium/germanium export license regime effective,MOFCOM China 2023,0,0,Active,17.84,0
SC0032,2023-08-01,2023,8,CN,China,Asia-Pacific,GLOBAL,GLOBAL,Data_Localization,AI_generated_content_training_data,3,China Generative AI regulations take effect,CAC China 2023,0,0,Active,33.08,0
SC0604,2023-08-16,2023,8,US,United States,North America,AE,United Arab Emirates,Export_Ban,GPU_High_End,1,[Synthetic] Export_Ban on GPU_High_End – US targeting AE (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,2.49,1
SC0614,2023-08-22,2023,8,DE,Germany,Europe,PK,Pakistan,Tariff,DUV_Lithography,2,[Synthetic] Tariff on DUV_Lithography – DE targeting PK (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,11.53,1
SC0631,2023-08-23,2023,8,NL,Netherlands,Europe,TW,Taiwan,Technology_Transfer_Ban,Semiconductor_Equipment,2,[Synthetic] Technology_Transfer_Ban on Semiconductor_Equipment – NL targeting TW (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,21.41,1
SC0638,2023-08-21,2023,8,US,United States,North America,PK,Pakistan,Tariff,GPU_High_End,5,[Synthetic] Tariff on GPU_High_End – US targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,11.37,1
SC0660,2023-08-12,2023,8,DE,Germany,Europe,TW,Taiwan,Technology_Transfer_Ban,Cloud_AI_Services,3,[Synthetic] Technology_Transfer_Ban on Cloud_AI_Services – DE targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,14.32,1
SC0694,2023-08-21,2023,8,JP,Japan,Asia-Pacific,IN,India,Export_Ban,Advanced_Logic_Chip,1,[Synthetic] Export_Ban on Advanced_Logic_Chip – JP targeting IN (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.39,1
SC0705,2023-08-08,2023,8,KR,South Korea,Asia-Pacific,AE,United Arab Emirates,Data_Localization,Semiconductor_Equipment,2,[Synthetic] Data_Localization on Semiconductor_Equipment – KR targeting AE (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,5.05,1
SC0707,2023-08-06,2023,8,DE,Germany,Europe,TW,Taiwan,Entity_Blacklist,DUV_Lithography,5,[Synthetic] Entity_Blacklist on DUV_Lithography – DE targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,46.23,1
SC0026,2023-09-01,2023,9,NL,Netherlands,Europe,CN,China,Export_Ban,DUV_Lithography_Machine_full,5,Full DUV export ban to China takes effect,Dutch EC 2023,0,0,Active,44.68,0
SC0034,2023-09-01,2023,9,SA,Saudi Arabia,Middle East,US,United States,Data_Localization,AI_data_sharing_western_firms,2,Saudi Arabia restricts AI data sharing without approval,SDAIA 2023,0,0,Active,20.27,0
SC0656,2023-09-09,2023,9,FR,France,Europe,SA,Saudi Arabia,Export_Ban,GPU_High_End,2,[Synthetic] Export_Ban on GPU_High_End – FR targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,10.26,1
SC0663,2023-09-16,2023,9,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Export_Ban,Advanced_Logic_Chip,5,[Synthetic] Export_Ban on Advanced_Logic_Chip – KR targeting SA (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,30.34,1
SC0697,2023-09-25,2023,9,DE,Germany,Europe,RU,RU,License_Requirement,Advanced_Logic_Chip,5,[Synthetic] License_Requirement on Advanced_Logic_Chip – DE targeting RU (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,11.11,1
SC0700,2023-09-08,2023,9,NL,Netherlands,Europe,CN,China,Tariff,GPU_High_End,2,[Synthetic] Tariff on GPU_High_End – NL targeting CN (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,22.56,1
SC0704,2023-09-22,2023,9,JP,Japan,Asia-Pacific,CN,China,Export_Ban,Quantum_Computing,4,[Synthetic] Export_Ban on Quantum_Computing – JP targeting CN (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,20.44,1
SC0714,2023-09-23,2023,9,NL,Netherlands,Europe,CN,China,Tariff,AI_Training_Data,5,[Synthetic] Tariff on AI_Training_Data – NL targeting CN (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,44.87,1
SC0726,2023-09-18,2023,9,FR,France,Europe,IR,IR,Tariff,Advanced_Logic_Chip,1,[Synthetic] Tariff on Advanced_Logic_Chip – FR targeting IR (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,3.05,1
SC0028,2023-10-17,2023,10,US,United States,North America,CN,China,Export_Ban,GPU_High_End_AI_chips_40plus_countries,5,BIS Oct 2023 updated export control rules,BIS Oct 2023,0,0,Active,44.22,0
SC0029,2023-10-20,2023,10,CN,China,Asia-Pacific,US,United States,Export_Ban,Graphite_battery_semiconductor_material,4,China export controls on graphite for batteries,MOFCOM China 2023,0,0,Active,48.6,0
SC0601,2023-10-27,2023,10,US,United States,North America,IR,IR,Tariff,EUV_Lithography,2,[Synthetic] Tariff on EUV_Lithography – US targeting IR (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,4.82,1
SC0606,2023-10-14,2023,10,DE,Germany,Europe,IN,India,Data_Localization,HBM_Memory,3,[Synthetic] Data_Localization on HBM_Memory – DE targeting IN (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,29.74,1
SC0624,2023-10-11,2023,10,KR,South Korea,Asia-Pacific,CN,China,Tariff,Cloud_AI_Services,1,[Synthetic] Tariff on Cloud_AI_Services – KR targeting CN (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,9.25,1
SC0630,2023-10-28,2023,10,NL,Netherlands,Europe,IN,India,Export_Ban,Quantum_Computing,3,[Synthetic] Export_Ban on Quantum_Computing – NL targeting IN (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,17.97,1
SC0639,2023-10-06,2023,10,KR,South Korea,Asia-Pacific,PK,Pakistan,License_Requirement,Gallium_Germanium,4,[Synthetic] License_Requirement on Gallium_Germanium – KR targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,9.72,1
SC0646,2023-10-18,2023,10,JP,Japan,Asia-Pacific,IN,India,Tariff,Quantum_Computing,1,[Synthetic] Tariff on Quantum_Computing – JP targeting IN (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,9.47,1
SC0655,2023-10-27,2023,10,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Technology_Transfer_Ban,AI_Accelerator,5,[Synthetic] Technology_Transfer_Ban on AI_Accelerator – KR targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,50.21,1
SC0670,2023-10-15,2023,10,JP,Japan,Asia-Pacific,CN,China,Data_Localization,Semiconductor_Equipment,3,[Synthetic] Data_Localization on Semiconductor_Equipment – JP targeting CN (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,25.19,1
SC0688,2023-10-04,2023,10,DE,Germany,Europe,SA,Saudi Arabia,License_Requirement,EUV_Lithography,3,[Synthetic] License_Requirement on EUV_Lithography – DE targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,17.44,1
SC0713,2023-10-15,2023,10,NL,Netherlands,Europe,IR,IR,Entity_Blacklist,Semiconductor_Equipment,3,[Synthetic] Entity_Blacklist on Semiconductor_Equipment – NL targeting IR (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.52,1
SC0720,2023-10-27,2023,10,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Tariff,HBM_Memory,1,[Synthetic] Tariff on HBM_Memory – KR targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.46,1
SC0616,2023-11-16,2023,11,NL,Netherlands,Europe,SA,Saudi Arabia,Export_Ban,AI_Training_Data,2,[Synthetic] Export_Ban on AI_Training_Data – NL targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,14.68,1
SC0618,2023-11-21,2023,11,KR,South Korea,Asia-Pacific,RU,RU,License_Requirement,Telecom_5G_Infrastructure,2,[Synthetic] License_Requirement on Telecom_5G_Infrastructure – KR targeting RU (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,7.76,1
SC0625,2023-11-27,2023,11,FR,France,Europe,IR,IR,Tariff,Gallium_Germanium,3,[Synthetic] Tariff on Gallium_Germanium – FR targeting IR (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,20.73,1
SC0636,2023-11-24,2023,11,KR,South Korea,Asia-Pacific,TW,Taiwan,License_Requirement,Telecom_5G_Infrastructure,1,[Synthetic] License_Requirement on Telecom_5G_Infrastructure – KR targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.78,1
SC0637,2023-11-21,2023,11,DE,Germany,Europe,SA,Saudi Arabia,Technology_Transfer_Ban,HBM_Memory,1,[Synthetic] Technology_Transfer_Ban on HBM_Memory – DE targeting SA (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,11.89,1
SC0643,2023-11-06,2023,11,NL,Netherlands,Europe,AE,United Arab Emirates,Export_Ban,Cloud_AI_Services,3,[Synthetic] Export_Ban on Cloud_AI_Services – NL targeting AE (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,27.2,1
SC0645,2023-11-18,2023,11,US,United States,North America,SA,Saudi Arabia,Technology_Transfer_Ban,EUV_Lithography,5,[Synthetic] Technology_Transfer_Ban on EUV_Lithography – US targeting SA (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,39.52,1
SC0650,2023-11-24,2023,11,NL,Netherlands,Europe,PK,Pakistan,Tariff,AI_Training_Data,2,[Synthetic] Tariff on AI_Training_Data – NL targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,1,Active,11.04,1
SC0658,2023-11-05,2023,11,US,United States,North America,TW,Taiwan,Entity_Blacklist,Advanced_Logic_Chip,5,[Synthetic] Entity_Blacklist on Advanced_Logic_Chip – US targeting TW (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,26.74,1
SC0677,2023-11-23,2023,11,DE,Germany,Europe,IR,IR,Entity_Blacklist,HBM_Memory,4,[Synthetic] Entity_Blacklist on HBM_Memory – DE targeting IR (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,11.06,1
SC0679,2023-11-27,2023,11,NL,Netherlands,Europe,CN,China,Data_Localization,Advanced_Logic_Chip,5,[Synthetic] Data_Localization on Advanced_Logic_Chip – NL targeting CN (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,21.11,1
SC0701,2023-11-08,2023,11,JP,Japan,Asia-Pacific,CN,China,Tariff,Cloud_AI_Services,1,[Synthetic] Tariff on Cloud_AI_Services – JP targeting CN (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,9.58,1
SC0717,2023-11-13,2023,11,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Export_Ban,Gallium_Germanium,2,[Synthetic] Export_Ban on Gallium_Germanium – JP targeting AE (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,17.23,1
SC0598,2023-12-13,2023,12,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Tariff,GPU_High_End,2,[Synthetic] Tariff on GPU_High_End – JP targeting AE (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,16.55,1
SC0599,2023-12-14,2023,12,US,United States,North America,PK,Pakistan,License_Requirement,AI_Training_Data,3,[Synthetic] License_Requirement on AI_Training_Data – US targeting PK (2023),Synthetic/Regulatory Pattern Estimate,1,0,Active,18.47,1
SC0608,2023-12-27,2023,12,DE,Germany,Europe,RU,RU,Entity_Blacklist,GPU_High_End,5,[Synthetic] Entity_Blacklist on GPU_High_End – DE targeting RU (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,10.98,1
SC0612,2023-12-13,2023,12,EU,EU,Europe,PK,Pakistan,Tariff,Dual_Use_Electronics,2,[Synthetic] Tariff on Dual_Use_Electronics – EU targeting PK (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,20.55,1
SC0627,2023-12-13,2023,12,EU,EU,Europe,IR,IR,Tariff,AI_Training_Data,2,[Synthetic] Tariff on AI_Training_Data – EU targeting IR (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,6.07,1
SC0632,2023-12-21,2023,12,EU,EU,Europe,AE,United Arab Emirates,Export_Ban,HBM_Memory,5,[Synthetic] Export_Ban on HBM_Memory – EU targeting AE (2023),Synthetic/Regulatory Pattern Estimate,0,1,Active,13.14,1
SC0657,2023-12-22,2023,12,NL,Netherlands,Europe,IN,India,License_Requirement,Gallium_Germanium,5,[Synthetic] License_Requirement on Gallium_Germanium – NL targeting IN (2023),Synthetic/Regulatory Pattern Estimate,0,0,Active,44.45,1
